id,category,title,brand,price_raw,price_numeric,currency,unit,moq,supplier_name,location,rating,num_reviews,lead_time_days,product_url,listed_at,description,price_per_moq
P000083,Industrial Machinery,RoboMach Hydraulic Press Model 23gj,RoboMach,"INR 333,300.0 per set",333300.0,INR,set,1,RoboMach (LLC),"Chennai, Tamil Nadu",4.7,38,1,https://example.com/industrial-machinery/83,2025-06-13T20:41:46.991375,Cupiditate corrupti quis asperiores veritatis occaecati iure natus neque perspiciatis.,333300.0
P000084,Industrial Machinery,OmniPack Hydraulic Press Model 99uO,OmniPack,"INR 394,000.0 per pack",394000.0,INR,pack,5,OmniPack (LLC),"Surat, Gujarat",3.6,66,14,https://example.com/industrial-machinery/84,2025-03-02T20:41:46.991422,Ipsam iusto occaecati recusandae nihil explicabo asperiores iure alias.,78800.0
P000085,Chemical Supplies,GigaElectro Industrial Solvent S-541,GigaElectro,"INR 172,310.0 per kg",172310.0,INR,kg,5,GigaElectro (Ltd),"Surat, Gujarat",4.3,78,1,https://example.com/chemical-supplies/85,2025-07-04T20:41:46.991467,Nostrum magni iure mollitia recusandae tempore ipsum repellat.,34462.0
P000086,Construction Equipment,Nova Chemicals Product P-359,Nova Chemicals,"INR 27,200.0 per set",27200.0,INR,set,1,Nova Chemicals (Group),"Bengaluru, Karnataka",3.5,9,3,https://example.com/construction-equipment/86,2025-10-17T20:41:46.991509,Corrupti aperiam aut tempore exercitationem quaerat magnam cupiditate dolorum ipsa ipsa minima culpa fuga.,27200.0
P000087,Chemical Supplies,Mahadev Works Industrial Solvent S-466,Mahadev Works,"INR 138,500.0 per kg",138500.0,INR,kg,5,Mahadev Works (LLC),"Mumbai, Maharashtra",3.6,90,7,https://example.com/chemical-supplies/87,2024-10-24T20:41:46.991549,Amet occaecati ex ex nam harum dolorum sed vitae nobis corrupti aspernatur optio totam est omnis.,27700.0
P000088,Chemical Supplies,Metro Components Industrial Solvent S-629,Metro Components,"INR 138,100.0 per pack",138100.0,INR,pack,5,Metro Components (Ltd),"Bengaluru, Karnataka",4.0,69,3,https://example.com/chemical-supplies/88,2024-11-21T20:41:46.991590,Est fugiat recusandae repellat pariatur repudiandae qui placeat.,27620.0
P000089,Electronics,GigaElectro Industrial Motor M-816,GigaElectro,"INR 41,420.0 per piece",41420.0,INR,piece,1,GigaElectro (PLC),"Chennai, Tamil Nadu",4.6,76,30,https://example.com/electronics/89,2025-05-24T20:41:46.991629,Accusantium est veritatis exercitationem quisquam deleniti voluptatum culpa eos ratione magni molestiae.,41420.0
P000090,Chemical Supplies,Metro Components Industrial Solvent S-805,Metro Components,"INR 94,800.0 per meter",94800.0,INR,meter,5,Metro Components (PLC),"Pune, Maharashtra",4.1,63,14,https://example.com/chemical-supplies/90,2025-09-07T20:41:46.991674,Nisi culpa debitis possimus numquam temporibus quam aliquam facilis.,18960.0
P000091,Packaging,Apex Engineering Corrugated Box Double Wall,Apex Engineering,"INR 1,472.0 per kg",1472.0,INR,kg,1000,Apex Engineering (Ltd),"Mumbai, Maharashtra",3.4,86,30,https://example.com/packaging/91,2024-12-22T20:41:46.991704,Voluptas nostrum quibusdam quos doloremque dolores vitae quos temporibus deserunt.,1.472
P000092,Industrial Machinery,GigaElectro Hydraulic Press Model 97DX,GigaElectro,"INR 309,300.0 per meter",309300.0,INR,meter,1,GigaElectro (LLC),"Faridabad, Haryana",4.4,117,7,https://example.com/industrial-machinery/92,2025-07-18T20:41:46.991752,Magnam in cum dicta non sit amet laboriosam fuga vel quae maiores.,309300.0
P000093,Packaging,Vijay Industries Corrugated Box Double Wall,Vijay Industries,"INR 1,938.0 per kg",1938.0,INR,kg,500,Vijay Industries (Inc),"Hyderabad, Telangana",3.8,85,1,https://example.com/packaging/93,2025-07-28T20:41:46.991787,Assumenda cum ipsum maiores rerum at tenetur repellendus suscipit ut impedit.,3.876
P000094,Textiles,Vijay Industries Cotton Fabric Knitted,Vijay Industries,"INR 2,503.0 per pack",2503.0,INR,pack,500,Vijay Industries (Group),"Mumbai, Maharashtra",4.0,40,7,https://example.com/textiles/94,2025-05-06T20:41:46.991820,Fugiat harum aspernatur dolore eum aut quaerat excepturi corporis alias totam iusto rerum quis.,5.006
P000095,Industrial Machinery,Vijay Industries Hydraulic Press Model 77Na,Vijay Industries,"INR 439,200.0 per pack",439200.0,INR,pack,1,Vijay Industries (Inc),"Kolkata, West Bengal",3.9,24,30,https://example.com/industrial-machinery/95,2025-04-16T20:41:46.991869,Ducimus rerum molestias quas minus beatae enim.,439200.0
P000096,Packaging,Mahadev Works Corrugated Box Double Wall,Mahadev Works,"INR 1,522.0 per kg",1522.0,INR,kg,100,Mahadev Works (LLC),"Faridabad, Haryana",3.4,36,14,https://example.com/packaging/96,2024-10-26T20:41:46.991899,Aliquid in recusandae itaque beatae temporibus nisi accusamus maiores.,15.22
P000097,Chemical Supplies,Metro Components Industrial Solvent S-324,Metro Components,"INR 7,720.0 per pack",7720.0,INR,pack,10,Metro Components (Group),"Bengaluru, Karnataka",4.5,39,30,https://example.com/chemical-supplies/97,2025-10-11T20:41:46.991940,Nostrum dolores impedit optio assumenda voluptate architecto.,772.0
P000098,Packaging,Vijay Industries Corrugated Box Single Wall,Vijay Industries,INR 457.0 per meter,457.0,INR,meter,100,Vijay Industries (PLC),"Delhi, Delhi",4.4,19,14,https://example.com/packaging/98,2025-05-22T20:41:46.991972,Magni voluptates mollitia hic iusto odio voluptatem ducimus accusamus ratione exercitationem quasi occaecati quo quasi.,4.57
P000099,Packaging,GigaElectro Corrugated Box Double Wall,GigaElectro,"INR 1,671.0 per set",1671.0,INR,set,500,GigaElectro (LLC),"Kolkata, West Bengal",4.2,49,3,https://example.com/packaging/99,2024-12-16T20:41:46.992001,Aliquid molestias repellendus cupiditate quod iure possimus occaecati repellat.,3.342
P000100,Packaging,PrimeTextiles Corrugated Box Single Wall,PrimeTextiles,INR 560.0 per kg,560.0,INR,kg,500,PrimeTextiles (Inc),"Faridabad, Haryana",3.7,0,7,https://example.com/packaging/100,2025-05-19T20:41:46.992031,Alias dicta ratione suscipit et est id repellendus labore alias officia enim similique aliquid.,1.12
P000101,Packaging,RoboMach Corrugated Box Double Wall,RoboMach,"INR 1,732.0 per pack",1732.0,INR,pack,500,RoboMach (Ltd),"Kolkata, West Bengal",3.8,70,30,https://example.com/packaging/101,2025-04-08T20:41:46.992061,Earum reiciendis ipsa id ipsam vero excepturi deleniti porro facilis reiciendis eaque.,3.464
P000102,Chemical Supplies,Suresh Fabrics Industrial Solvent S-161,Suresh Fabrics,"INR 174,180.0 per set",174180.0,INR,set,10,Suresh Fabrics (Group),"Surat, Gujarat",3.9,109,14,https://example.com/chemical-supplies/102,2025-09-26T20:41:46.992101,Voluptatum debitis eos aut eveniet eos ipsum quaerat cumque ipsam ipsum quas tenetur nostrum ipsa odit.,17418.0
P000104,Packaging,Suresh Fabrics Corrugated Box Single Wall,Suresh Fabrics,"INR 1,750.0 per piece",1750.0,INR,piece,500,Suresh Fabrics (Group),"Faridabad, Haryana",4.8,1,3,https://example.com/packaging/104,2025-03-23T20:41:46.992160,Commodi doloremque officia facere veniam adipisci corrupti.,3.5
P000105,Construction Equipment,PrimeTextiles Product P-755,PrimeTextiles,"INR 8,410.0 per kg",8410.0,INR,kg,10,PrimeTextiles (Group),"Surat, Gujarat",4.4,83,1,https://example.com/construction-equipment/105,2025-05-03T20:41:46.992202,Nemo minus id officiis dolorum beatae quasi libero.,841.0
P000106,Construction Equipment,OmniPack Product P-681,OmniPack,"INR 38,620.0 per meter",38620.0,INR,meter,10,OmniPack (LLC),"Faridabad, Haryana",3.3,8,3,https://example.com/construction-equipment/106,2024-11-29T20:41:46.992243,Provident dolor nostrum possimus voluptatum dicta consequatur asperiores cupiditate quae voluptatum.,3862.0
P000107,Construction Equipment,GigaElectro Product P-551,GigaElectro,"INR 99,750.0 per piece",99750.0,INR,piece,50,GigaElectro (PLC),"Hyderabad, Telangana",5.0,97,1,https://example.com/construction-equipment/107,2025-03-05T20:41:46.992285,Enim error culpa quae praesentium cupiditate facere dolore voluptates recusandae dolores laudantium facere nemo iusto.,1995.0
P000108,Electronics,GigaElectro Industrial Motor M-829,GigaElectro,"INR 45,220.0 per kg",45220.0,INR,kg,1,GigaElectro (Inc),"Mumbai, Maharashtra",3.7,47,14,https://example.com/electronics/108,2025-08-05T20:41:46.992359,Est voluptatum quaerat minima quisquam reprehenderit asperiores voluptas.,45220.0
P000109,Electronics,OmniPack Industrial Motor M-177,OmniPack,"INR 20,900.0 per set",20900.0,INR,set,5,OmniPack (Ltd),"Chennai, Tamil Nadu",3.3,111,14,https://example.com/electronics/109,2024-12-05T20:41:46.992404,Exercitationem soluta quos odit delectus vitae inventore tenetur animi commodi corrupti cum eum quae exercitationem.,4180.0
P000110,Construction Equipment,Nova Chemicals Product P-841,Nova Chemicals,"INR 50,270.0 per set",50270.0,INR,set,50,Nova Chemicals (LLC),"Bengaluru, Karnataka",4.0,32,14,https://example.com/construction-equipment/110,2025-06-10T20:41:46.992447,Odio mollitia commodi esse modi magnam cumque velit culpa omnis.,1005.4
P000111,Construction Equipment,Apex Engineering Product P-959,Apex Engineering,"INR 89,990.0 per kg",89990.0,INR,kg,10,Apex Engineering (Inc),"Faridabad, Haryana",3.5,56,7,https://example.com/construction-equipment/111,2024-12-22T20:41:46.992488,Aspernatur veniam quo eaque distinctio nemo nulla.,8999.0
P000112,Textiles,Vijay Industries Cotton Fabric Knitted,Vijay Industries,"INR 1,288.0 per set",1288.0,INR,set,100,Vijay Industries (Inc),"Hyderabad, Telangana",4.7,13,3,https://example.com/textiles/112,2025-04-06T20:41:46.992517,Suscipit molestias odit error doloribus rem illo iste porro culpa impedit iure excepturi corporis.,12.88
P000113,Packaging,Suresh Fabrics Corrugated Box Double Wall,Suresh Fabrics,"INR 1,985.0 per piece",1985.0,INR,piece,500,Suresh Fabrics (Ltd),"Hyderabad, Telangana",3.7,72,1,https://example.com/packaging/113,2024-12-12T20:41:46.992547,Quasi similique voluptate consectetur fuga natus eum iure eaque dolorum atque enim.,3.97
P000114,Construction Equipment,Mahadev Works Product P-696,Mahadev Works,"INR 83,450.0 per set",83450.0,INR,set,10,Mahadev Works (and Sons),"Surat, Gujarat",4.6,28,3,https://example.com/construction-equipment/114,2024-12-05T20:41:46.992588,Repellendus ut quam deleniti cum voluptatum iure soluta libero.,8345.0
P000115,Textiles,PrimeTextiles Cotton Fabric Knitted,PrimeTextiles,INR 531.0 per kg,531.0,INR,kg,10,PrimeTextiles (Inc),"Kolkata, West Bengal",3.3,46,3,https://example.com/textiles/115,2025-09-02T20:41:46.992625,Magnam vitae dolor explicabo amet libero sunt omnis iusto modi sed inventore sunt.,53.1
P000116,Textiles,Suresh Fabrics Cotton Fabric Knitted,Suresh Fabrics,"INR 2,107.0 per set",2107.0,INR,set,50,Suresh Fabrics (Ltd),"Faridabad, Haryana",4.8,46,30,https://example.com/textiles/116,2025-02-04T20:41:46.992656,Quisquam facilis id necessitatibus deserunt mollitia asperiores magnam quisquam eius voluptatibus perspiciatis.,42.14
P000117,Textiles,PrimeTextiles Cotton Fabric Printed,PrimeTextiles,"INR 4,575.0 per kg",4575.0,INR,kg,500,PrimeTextiles (Inc),"Ahmedabad, Gujarat",4.6,59,1,https://example.com/textiles/117,2025-08-07T20:41:46.992685,Voluptate hic recusandae excepturi vel quidem dicta magni magnam.,9.15
P000118,Electronics,Vijay Industries Industrial Motor M-002,Vijay Industries,"INR 48,380.0 per piece",48380.0,INR,piece,10,Vijay Industries (Ltd),"Hyderabad, Telangana",3.2,68,1,https://example.com/electronics/118,2025-02-28T20:41:46.992729,Rem maxime corrupti tempora consequuntur ut et hic nulla sapiente nisi magni.,4838.0
P000119,Textiles,GigaElectro Cotton Fabric Knitted,GigaElectro,"INR 1,936.0 per piece",1936.0,INR,piece,100,GigaElectro (PLC),"Bengaluru, Karnataka",4.0,79,30,https://example.com/textiles/119,2025-05-04T20:41:46.992760,Laudantium natus labore accusantium ex autem impedit esse tempore sit occaecati nisi eaque omnis voluptas.,19.36
P000120,Packaging,Nova Chemicals Corrugated Box Single Wall,Nova Chemicals,"INR 1,274.0 per kg",1274.0,INR,kg,500,Nova Chemicals (PLC),"Hyderabad, Telangana",3.4,5,1,https://example.com/packaging/120,2025-05-16T20:41:46.992789,Dolorem amet laboriosam minima quam quo fugit reprehenderit doloribus nemo praesentium deleniti ipsam in impedit.,2.548
P000121,Chemical Supplies,Metro Components Industrial Solvent S-368,Metro Components,"INR 21,240.0 per set",21240.0,INR,set,10,Metro Components (PLC),"Hyderabad, Telangana",4.0,85,30,https://example.com/chemical-supplies/121,2025-03-18T20:41:46.992830,Sit quasi aperiam consequuntur dignissimos eveniet optio minima et cupiditate totam exercitationem explicabo quo.,2124.0
P000122,Packaging,PrimeTextiles Corrugated Box Double Wall,PrimeTextiles,"INR 1,313.0 per pack",1313.0,INR,pack,500,PrimeTextiles (Ltd),"Hyderabad, Telangana",4.9,35,1,https://example.com/packaging/122,2024-10-30T20:41:46.992864,Nostrum deleniti doloribus nam dolore voluptate error enim dignissimos provident et.,2.626
P000123,Textiles,Nova Chemicals Cotton Fabric Printed,Nova Chemicals,"INR 2,251.0 per kg",2251.0,INR,kg,50,Nova Chemicals (LLC),"Delhi, Delhi",5.0,47,30,https://example.com/textiles/123,2024-11-22T20:41:46.992893,Ut recusandae earum commodi perspiciatis fugit voluptatem repellendus veritatis rem enim enim quae expedita ipsam.,45.02
P000124,Textiles,Apex Engineering Cotton Fabric Printed,Apex Engineering,"INR 1,416.0 per meter",1416.0,INR,meter,10,Apex Engineering (LLC),"Delhi, Delhi",4.4,82,30,https://example.com/textiles/124,2025-10-08T20:41:46.992923,Distinctio repudiandae earum natus earum autem qui dolores amet temporibus dolorem doloremque aut ex.,141.6
P000125,Industrial Machinery,Suresh Fabrics Hydraulic Press Model 71RX,Suresh Fabrics,"INR 159,600.0 per pack",159600.0,INR,pack,1,Suresh Fabrics (and Sons),"Bengaluru, Karnataka",3.3,97,30,https://example.com/industrial-machinery/125,2025-07-04T20:41:46.992977,Vitae voluptate culpa officiis sunt labore officiis.,159600.0
P000126,Packaging,Nova Chemicals Corrugated Box Single Wall,Nova Chemicals,INR 664.0 per pack,664.0,INR,pack,100,Nova Chemicals (LLC),"Mumbai, Maharashtra",3.7,18,3,https://example.com/packaging/126,2025-01-15T20:41:46.993009,Eligendi animi quisquam officiis doloremque qui sed alias ullam in saepe ut.,6.64
P000127,Textiles,PrimeTextiles Cotton Fabric Plain,PrimeTextiles,"INR 3,322.0 per set",3322.0,INR,set,10,PrimeTextiles (Inc),"Mumbai, Maharashtra",3.8,100,3,https://example.com/textiles/127,2024-12-21T20:41:46.993038,Ratione delectus quibusdam sit enim alias error nobis unde ex iste odit minima.,332.2
P000128,Textiles,Apex Engineering Cotton Fabric Plain,Apex Engineering,"INR 1,364.0 per meter",1364.0,INR,meter,50,Apex Engineering (and Sons),"Faridabad, Haryana",3.4,8,14,https://example.com/textiles/128,2025-03-03T20:41:46.993067,Iusto deserunt beatae cum itaque ducimus delectus qui ratione necessitatibus quidem cupiditate sequi tempore.,27.28
P000129,Textiles,OmniPack Cotton Fabric Knitted,OmniPack,INR 590.0 per pack,590.0,INR,pack,50,OmniPack (Group),"Mumbai, Maharashtra",4.5,116,30,https://example.com/textiles/129,2025-05-17T20:41:46.993096,Eveniet id atque voluptatem labore vel ab fugit ipsum eaque eveniet nesciunt nemo ea facere.,11.8
P000130,Chemical Supplies,Apex Engineering Industrial Solvent S-301,Apex Engineering,"INR 14,040.0 per meter",14040.0,INR,meter,5,Apex Engineering (Group),"Hyderabad, Telangana",4.4,62,14,https://example.com/chemical-supplies/130,2025-09-11T20:41:46.993140,Cum placeat unde suscipit quo porro odit velit facilis dolore vero.,2808.0
P000131,Industrial Machinery,Suresh Fabrics Hydraulic Press Model 72DV,Suresh Fabrics,"INR 323,700.0 per set",323700.0,INR,set,1,Suresh Fabrics (PLC),"Pune, Maharashtra",4.3,74,30,https://example.com/industrial-machinery/131,2024-10-19T20:41:46.993185,Impedit molestias iusto modi optio dolor dolorum quidem sit aspernatur ipsum provident.,323700.0
P000133,Construction Equipment,OmniPack Product P-679,OmniPack,"INR 72,360.0 per meter",72360.0,INR,meter,1,OmniPack (Inc),"Kolkata, West Bengal",4.8,52,7,https://example.com/construction-equipment/133,2025-02-28T20:41:46.993256,Iure rem quam id repellendus quia neque aliquid exercitationem aperiam voluptatibus vel architecto ut adipisci.,72360.0
P000134,Chemical Supplies,Vijay Industries Industrial Solvent S-622,Vijay Industries,"INR 146,460.0 per meter",146460.0,INR,meter,5,Vijay Industries (Ltd),"Ahmedabad, Gujarat",4.4,47,3,https://example.com/chemical-supplies/134,2024-11-01T20:41:46.993298,Fugiat tempora ipsum totam fugiat aspernatur vitae soluta consequatur similique blanditiis voluptatibus hic.,29292.0
P000135,Chemical Supplies,Metro Components Industrial Solvent S-230,Metro Components,"INR 20,060.0 per piece",20060.0,INR,piece,1,Metro Components (Inc),"Hyderabad, Telangana",3.4,94,7,https://example.com/chemical-supplies/135,2025-08-13T20:41:46.993351,Iure quaerat incidunt fugit dolorem itaque culpa deleniti soluta quisquam adipisci.,20060.0
P000137,Packaging,GigaElectro Corrugated Box Double Wall,GigaElectro,INR 216.0 per set,216.0,INR,set,1000,GigaElectro (Inc),"Chennai, Tamil Nadu",4.4,28,1,https://example.com/packaging/137,2025-04-22T20:41:46.993417,Magnam enim repellendus quasi eum nisi perferendis eum error.,0.216
P000138,Packaging,Suresh Fabrics Corrugated Box Single Wall,Suresh Fabrics,"INR 1,528.0 per set",1528.0,INR,set,1000,Suresh Fabrics (and Sons),"Hyderabad, Telangana",4.7,98,30,https://example.com/packaging/138,2024-12-08T20:41:46.993449,Dolore error aperiam veniam sunt tenetur numquam incidunt libero voluptas velit perferendis ratione eum impedit.,1.528
P000139,Construction Equipment,OmniPack Product P-246,OmniPack,"INR 3,600.0 per kg",3600.0,INR,kg,50,OmniPack (and Sons),"Mumbai, Maharashtra",3.5,89,7,https://example.com/construction-equipment/139,2025-04-28T20:41:46.993495,Labore sed error provident rem totam natus voluptas nam consequatur doloribus dignissimos officia ullam sed.,72.0
P000140,Textiles,Apex Engineering Cotton Fabric Plain,Apex Engineering,"INR 4,356.0 per piece",4356.0,INR,piece,500,Apex Engineering (Inc),"Chennai, Tamil Nadu",4.5,3,1,https://example.com/textiles/140,2025-01-20T20:41:46.993526,Quam deleniti eaque perferendis nobis sit deleniti quis quam nam laboriosam sit ex vero accusamus.,8.712
P000141,Electronics,Vijay Industries Industrial Motor M-317,Vijay Industries,"INR 21,280.0 per set",21280.0,INR,set,10,Vijay Industries (and Sons),"Ahmedabad, Gujarat",3.8,41,30,https://example.com/electronics/141,2024-12-17T20:41:46.993570,Provident id dolores eum eligendi iure officiis est facere sunt iure rem quam quis eum dicta.,2128.0
